cdyd_kod;prz_kod;kod grupy przedmiotów;opis grupy przedmiotów;przedmiot;jezyk_przedm;prz_jed_dawca;prz_jed_biorcy;tzaj_kod;zajecia;liczba_godz;numer_grupy;opis_grupy;dzien_tygodnia;data;godz_od;godz_do;lokalizacja;prowadzacy;tytul;jedn_os_kod;rodzaj_umowy;kierunek;stopien_stud;tryb_stud;nr_sem
25/26-Z;200-ZRZ-1S-248;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Seminarium dyplomowe - wprowadzenie do bada? naukowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;?RODA       ;21.01.2026;08:00;09:30;D-14a, sala 0.2;Kude?ko Mariusz;dr hab. in?.;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-248;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Seminarium dyplomowe - wprowadzenie do bada? naukowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;?RODA       ;10.12.2025;08:00;09:30;D-14a, sala 0.2;Kude?ko Mariusz;dr hab. in?.;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWP;?wiczenia projektowe;15;4;;PONIEDZIA?EK;10.11.2025;15:00;16:30;D-14, sala 307;Jakóbik Karolina;mgr;200-300;UC;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWP;?wiczenia projektowe;15;4;;PONIEDZIA?EK;20.10.2025;15:00;16:30;D-14, sala 307;Jakóbik Karolina;mgr;200-300;UC;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWP;?wiczenia projektowe;15;4;;PONIEDZIA?EK;13.10.2025;15:00;16:30;D-14, sala 307;Jakóbik Karolina;mgr;200-300;UC;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;24.11.2025;08:00;10:15;D-14a, sala 2.1;Choczy?ska Agnieszka;mgr;200-305;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;20.10.2025;16:45;18:15;D-14a, sala 1.1;Choczy?ska Agnieszka;mgr;200-305;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;06.10.2025;16:45;18:15;D-14a, sala 1.1;Choczy?ska Agnieszka;mgr;200-305;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;3;;CZWARTEK    ;16.10.2025;16:45;18:15;D-14a, sala 3.1;Choczy?ska Agnieszka;mgr;200-305;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;PONIEDZIA?EK;01.12.2025;13:00;15:15;D-14, sala 116;Jakóbik Karolina;mgr;200-300;UC;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-260;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Statystyka opisowa;POL;200-000;200-000;W;wyk?ad;15;1;;CZWARTEK    ;09.10.2025;15:00;16:30;D-14, sala 100 (AULA);Czapkiewicz Anna;dr hab.;200-305;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;8;;WTOREK      ;25.11.2025;18:15;20:30;D-14, sala 307;Stach Izabella;dr;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;8;;CZWARTEK    ;18.12.2025;11:30;13:00;D-14, sala 319;Stach Izabella;dr;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;7;;CZWARTEK    ;29.01.2026;13:15;14:45;D-14, sala 319;Stach Izabella;dr;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;7;;CZWARTEK    ;15.01.2026;13:15;14:45;D-14, sala 319;Stach Izabella;dr;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;6;;CZWARTEK    ;20.11.2025;13:00;15:15;D-14a, sala 3.7;Kutyba Agata;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;6;;CZWARTEK    ;22.01.2026;11:30;13:00;D-14, sala 307;Kutyba Agata;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;6;;CZWARTEK    ;04.12.2025;11:30;13:00;D-14, sala 307;Kutyba Agata;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;5;;CZWARTEK    ;15.01.2026;13:15;14:45;D-14a, sala 3.7;Kutyba Agata;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;4;;PONIEDZIA?EK;15.12.2025;13:15;14:45;D-14, sala 307;Kutyba Agata;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;3;;CZWARTEK    ;04.12.2025;08:00;09:30;D-14, sala 307;Zieli?ska Anna;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-274;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Technologie informacyjne;POL;200-000;200-000;CWP;?wiczenia projektowe;15;1;;CZWARTEK    ;04.12.2025;11:30;13:00;D-14a, sala 3.7;Zieli?ska Anna;dr in?.;200-301;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-288;ZRZ-1S,3sem,PO, ZRZ-1S,4sem,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne, ZRZ, stacjonarne I stopnia, 4 semestr, przedmioty obieralne;Warto?ci w ?yciu osobistym i biznesie;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;PI?TEK      ;24.10.2025;09:45;11:15;D-14, sala 116;Górski Piotr;dr hab.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-299;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Wybrane metody zarz?dzania ryzykiem w przedsi?biorstwach;POL;200-000;200-000;W;wyk?ad;15;1;;CZWARTEK    ;09.10.2025;13:15;14:45;D-14a, sala 0.1;Kubi?ska-Jabco? Ewa;dr in?.;200-301;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;W;wyk?ad;30;1;;CZWARTEK    ;27.11.2025;13:00;15:15;D-14, sala 100 (AULA);Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;W;wyk?ad;30;1;;CZWARTEK    ;30.10.2025;13:15;14:45;D-14, sala 100 (AULA);Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;3;;PONIEDZIA?EK;20.10.2025;13:15;14:45;D-14, sala 207;Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;PONIEDZIA?EK;19.01.2026;15:00;16:30;D-14, sala 100 (AULA);Guca Stanis?awa;mgr in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;PONIEDZIA?EK;15.12.2025;15:00;16:30;D-14, sala 100 (AULA);Guca Stanis?awa;mgr in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;10.11.2025;13:15;14:45;D-14, sala 207;Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;27.10.2025;13:15;14:45;D-14, sala 207;Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-309;ZRZ-1S,3sem,PP;ZRZ, stacjonarne, 1 stopnia,3 semestr, przedmioty podstawowe;Zachowania organizacyjne;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;27.10.2025;11:30;13:00;D-14, sala 207;Staszkiewicz Marzena;dr;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;3;;WTOREK      ;16.12.2025;08:00;09:30;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;WTOREK      ;13.01.2026;09:45;11:15;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;WTOREK      ;16.12.2025;09:45;11:15;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;PI?TEK      ;09.01.2026;11:30;13:00;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;WTOREK      ;27.01.2026;11:30;13:00;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-319;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie jako?ci?;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;WTOREK      ;16.12.2025;11:30;13:00;D-14a, sala 0.2;Kap?an Rados?aw;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-324;ZRZ-1S,3sem,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne;Zarz?dzanie MSP;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;WTOREK      ;02.12.2025;16:15;17:45;D-14a, sala 0.1;Dziubi?ski Tomasz;mgr in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-324;ZRZ-1S,3sem,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne;Zarz?dzanie MSP;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;WTOREK      ;28.10.2025;16:45;18:15;D-14a, sala 1.1;Duda Joanna;dr hab. in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-324;ZRZ-1S,3sem,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne;Zarz?dzanie MSP;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;?RODA       ;05.11.2025;16:45;18:15;D-14, sala 118;Duda Joanna;dr hab. in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-324;ZRZ-1S,3sem,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne;Zarz?dzanie MSP;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;WTOREK      ;02.12.2025;13:00;13:45;D-14a, sala 0.1;Duda Joanna;dr hab. in?.;200-302;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-329;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie projektami;POL;200-000;200-000;CWP;?wiczenia projektowe;15;2;;PONIEDZIA?EK;10.11.2025;08:00;09:30;D-14a, sala 3.7;Peszko Agnieszka;dr;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-329;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie projektami;POL;200-000;200-000;CWP;?wiczenia projektowe;15;2;;PONIEDZIA?EK;13.10.2025;08:00;09:30;D-14a, sala 3.7;Peszko Agnieszka;dr;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-329;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie projektami;POL;200-000;200-000;CWP;?wiczenia projektowe;15;1;;?RODA       ;03.12.2025;13:00;15:15;D-14a, sala 3.7;Peszko Agnieszka;dr;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-329;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie projektami;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;03.11.2025;09:45;11:15;D-14, sala 118;Peszko Agnieszka;dr;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-329;ZRZ-1S,5sem,PP;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty podstawowe;Zarz?dzanie projektami;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;06.10.2025;09:45;11:15;D-14, sala 118;Peszko Agnieszka;dr;200-302;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;6;;?RODA       ;05.11.2025;09:45;11:15;D-14a, sala 1.2;Wilk Aleksandra;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;6;;?RODA       ;29.10.2025;09:45;11:15;D-14a, sala 1.2;Wilk Aleksandra;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;4;;PONIEDZIA?EK;20.10.2025;13:15;14:45;D-14, sala 219;Pawnik Wojciech;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;CZWARTEK    ;13.11.2025;08:00;10:15;D-14, sala 207;Pawnik Wojciech;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;?RODA       ;05.11.2025;13:15;14:45;D-14, sala 118;Wilk Aleksandra;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;20.10.2025;11:30;13:00;D-14, sala 100 (AULA);Pawnik Wojciech;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;06.10.2025;11:30;13:00;D-14, sala 100 (AULA);Pawnik Wojciech;dr;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-344;ZRZ-1S,1sem,PP;ZRZ, stacjonarne I stopnia,1 semestr, przedmioty podstawowe;Zarz?dzanie w?asnym rozwojem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;7;;?RODA       ;05.11.2025;09:45;11:15;D-14a, sala 3.1;Ry? Adam;dr in?.;200-303;UP;ZRZ;1;S;1
25/26-Z;200-ZRZ-1S-411;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Dane, modele i decyzje;POL;200-000;200-000;CWL;?wiczenia laboratoryjne;15;1;;PONIEDZIA?EK;08.12.2025;09:45;11:15;D-14, sala 220;Michalski Marek;dr in?.;200-304;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-461;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Podstawy in?ynierii i wizualizacji danych;POL;200-000;200-000;CWL;?wiczenia laboratoryjne;30;2;;CZWARTEK    ;13.11.2025;08:00;10:15;D-14a, sala 3.6;Opi?a Janusz;dr in?.;200-301;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-461;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Podstawy in?ynierii i wizualizacji danych;POL;200-000;200-000;CWL;?wiczenia laboratoryjne;30;2;;CZWARTEK    ;18.12.2025;09:45;11:15;D-14a, sala 3.6;Opi?a Janusz;dr in?.;200-301;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-461;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Podstawy in?ynierii i wizualizacji danych;POL;200-000;200-000;CWL;?wiczenia laboratoryjne;30;1;;CZWARTEK    ;04.12.2025;08:00;09:30;D-14a, sala 3.6;Opi?a Janusz;dr in?.;200-301;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-477;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Rynek nieruchomo?ci - projektowanie powierzchni;POL;200-000;200-000;KONW;konwersatorium;30;2;;CZWARTEK    ;04.12.2025;13:15;14:45;D-14a, sala 0.2;Cicho? Dariusz;dr in?.;200-303;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-477;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Rynek nieruchomo?ci - projektowanie powierzchni;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;26.01.2026;13:15;14:45;D-14a, sala 0.2;Cicho? Dariusz;dr in?.;200-303;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-477;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Rynek nieruchomo?ci - projektowanie powierzchni;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;08.12.2025;13:15;14:45;D-14a, sala 0.2;Cicho? Dariusz;dr in?.;200-303;UP;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-516;ZRZ-1S,3sem,PO, ZRZ-1S,6sem,PL,PO;ZRZ, stacjonarne 1 stopnia, sem3, przedmioty obieralne, ZRZ,stacjonarne I stopnia, 6 semestr, przedmioty obieralne w j. polskim;Zarz?dzanie w us?ugach turystycznych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;?RODA       ;12.11.2025;08:00;09:30;D-14, sala 116;Kubi?ska-Jabco? Ewa;dr in?.;200-301;UP;ZRZ;1;S;3
25/26-Z;200-ZRZ-1S-519;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Facylitacja - efektywne spotkania grupowe;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;24.11.2025;10:30;12:45;D-14, sala 207;Bednarz Anna;mgr in?.;200-300;UC;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-519;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Facylitacja - efektywne spotkania grupowe;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;10.11.2025;13:15;14:45;D-14, sala 118;Bednarz Anna;mgr in?.;200-300;UC;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-519;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Facylitacja - efektywne spotkania grupowe;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;20.10.2025;13:15;14:45;D-14, sala 118;Bednarz Anna;mgr in?.;200-300;UC;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-519;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Facylitacja - efektywne spotkania grupowe;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;03.11.2025;11:30;13:00;D-14, sala 118;Bednarz Anna;mgr in?.;200-300;UC;ZRZ;1;S;5
25/26-Z;200-ZRZ-1S-519;ZRZ-1S,5sem,PO;ZRZ, stacjonarne I stopnia, 5 semestr, przedmioty obieralne;Facylitacja - efektywne spotkania grupowe;POL;200-000;200-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;20.10.2025;11:30;13:00;D-14, sala 118;Bednarz Anna;mgr in?.;200-300;UC;ZRZ;1;S;5
25/26-Z;200-ZRZ-2N-101;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;CWA;?wiczenia audytoryjne;14;1;;NIEDZIELA   ;18.01.2026;08:00;09:30;D-14a, sala 2.2;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2N-101;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;W;wyk?ad;20;1;;NIEDZIELA   ;26.10.2025;13:45;15:15;D-14a, sala 3.1;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2N-134;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;W;wyk?ad;14;1;;PI?TEK      ;21.11.2025;18:45;21:00;online, sala online;Byrska-R?pa?a Alicja;dr in?.;200-301;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2N-134;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;14;1;;SOBOTA      ;08.11.2025;13:45;15:15;D-14a, sala 3.7;Stach Izabella;dr;200-301;UP;ZRZ;2;N;1
